Origem;Data protocolo;Tipo de Tecnologia;Tema da Saúde;Demandante;Nome da tecnologia;Status;Indicação;Motivo da solicitação ;Data decisão
Externa;22/09/2023;Medicamento;Endocrinologia;Recordati Rare Diseases Comércio de Medicamentos;Pamoato de pasireotida;Processo encerrado: decisão de incorporação no SUS;Tratamento de acromegalia, em especial na falha do tratamento com os análogos da somatostatina (octreotida e lanreotida).;Incorporação;21/06/2024
Externa;29/09/2023;Medicamento;Ortopedia;Amgen Biotecnologia do Brasil;Romosozumabe;Processo encerrado: decisão de incorporação no SUS;Tratamento de osteoporose grave e em falha terapêutica, conforme Protocolo Clínico do Ministério da Saúde;Ampliação de Uso;16/09/2024
Externa;03/10/2023;Medicamento;Pneumologia;Chiesi Farmacêutica;Tripla combinação fixa em um único dispositivo spray de dipropionato de beclometasona 100 µg + fumarato de formoterol di-hidratado 6 µg + brometo de glicopirrônio 12,5 µg;Processo encerrado: decisão de incorporação no SUS;Tratamento da doença pulmonar obstrutiva crônica grave (30% £ VEF1 < 50%) e muito grave (VEF1 < 30%) grupo C e grupo D;Incorporação;07/10/2024
Externa;13/11/2023;Medicamento;Oncologia;Produtos Roche Químicos e Farmacêuticos;Pertuzumabe e trastuzumabe em combinação de dose fixa subcutânea;Processo encerrado: decisão de não incorporação no SUS;Tratamento neoadjuvante de pacientes com câncer de mama HER2-positivo.;Incorporação;29/10/2024
Externa;14/11/2023;Medicamento;Oncologia;Produtos Roche Químicos e Farmacêuticos;Pertuzumabe e trastuzumabe em dose fixa subcutânea;Processo encerrado: decisão de não incorporação no SUS;Tratamento metastático de pacientes com câncer de mama HER2-positivo em primeira linha.;Incorporação;29/10/2024
Externa;17/11/2023;Medicamento;Pneumologia;Bayer;Riociguate associado a ERA;Processo encerrado: decisão de não incorporação no SUS;Tratamento de pacientes adultos com hipertensão arterial pulmonar (HAP - Grupo I) que não alcançaram resposta satisfatória com terapia dupla com PDE5i e ERA, como alternativa à terapia tripla com selexipague;Incorporação;23/08/2024
Externa;17/11/2023;Medicamento;Oncologia;AstraZeneca do Brasil;Olaparibe;Processo encerrado: decisão de incorporação no SUS;Tratamento de pacientes adultas com carcinoma de ovário (incluindo trompa de Falópio ou peritoneal primário), recentemente diagnosticado, seroso ou endometrioide de alto grau (grau 2 ou maior), avançado (estágio FIGO III ou IV), com mutação nos genes BRCA1/2, que respondem à quimioterapia em primeira linha, baseada em platina;Incorporação;07/10/2024
Externa;24/11/2023;Medicamento;Dermatologia;AbbVie Farmacêutica;Upadacitinibe;Processo encerrado: decisão de incorporação no SUS;Tratamento de adolescentes com dermatite atópica grave;Incorporação;04/10/2024
Externa;28/11/2023;Medicamento;Dermatologia;Laboratórios Pfizer;Abrocitinibe;Processo encerrado: decisão de não incorporação no SUS;Tratamento de dermatite atópica moderada a grave em adultos;Incorporação;29/10/2024
Externa;28/11/2023;Medicamento;Dermatologia;Laboratórios Pfizer;Abrocitinibe;Processo encerrado: decisão de não incorporação no SUS;Tratamento de adolescentes com dermatite atópica moderada a grave;Incorporação;04/10/2024
Externa;29/11/2023;Medicamento;Hematologia;Associação Brasileira de Hematologia Hemoterapia e Terapia Celular ABHH;Azacitidina;Processo encerrado: decisão de não incorporação no SUS;Tratamento de pacientes com síndrome mielodisplásica de alto risco;Incorporação;18/11/2024
Externa;07/12/2023;Medicamento;Neurologia;PTC Farmacêutica do Brasil;Inotersena nonadecassódica;Processo encerrado: decisão de não incorporação no SUS;Tratamento de pacientes adultos com polineuropatia amiloidótica familiar relacionada à transtirretina em estágio 2.;Incorporação;04/10/2024
Externa;08/12/2023;Medicamento;Pneumologia;GlaxoSmithKline Brasil;Furoato de fluticasona/brometo de umeclidínio/trifenatato de vilanterol;Processo encerrado: decisão de incorporação no SUS;Tratamento de pacientes com Doença Pulmonar Obstrutiva Crônica (DPOC) grave a muito grave (GOLD 3 e 4) com perfil exacerbador e sintomático (Grupo D).;Incorporação;07/10/2024
Externa;13/12/2023;Medicamento;Neurologia;Horizon Therapeutics Brasil;Inebilizumabe;Processo encerrado: decisão de não incorporação no SUS;Tratamento de pacientes com distúrbio do espectro da neuromielite óptica positivos para o anticorpo anti-aquaporina 4;Incorporação;28/06/2024
Externa;18/12/2023;Procedimento;Neurologia;Sociedade Brasileira de Patologia Clínica/Medicina Laboratorial;Teste PCR multiplex;Processo encerrado: decisão de incorporação no SUS;Detecção de múltiplos agentes bacterianos, virais e fúngicos, causadores de meningites e encefalites.;Incorporação;18/12/2024
Externa;22/12/2023;Produto;Cardiovascular;St. Jude Medical Brasil / Abbott Laboratórios;Dispositivo de Assistência Ventricular Esquerda (DAVE), de fluxo contínuo e centrífugo;Processo encerrado: decisão de incorporação no SUS;Pacientes com insuficiência cardíaca avançada do ventrículo esquerdo, inelegíveis ao transplante de coração (terapia de destino);Incorporação;18/12/2024
Externa;18/01/2024;Medicamento;Oncologia;Recordati Rare Diseases Comércio de Medicamentos;Betadinutuximabe;Processo encerrado: decisão de incorporação no SUS;Tratamento do neuroblastoma de alto risco (HRNB) na fase de manutenção;Incorporação;11/02/2025
Externa;01/02/2024;Medicamento;Infectologia;Takeda Pharma;Maribavir;Processo encerrado: decisão de incorporação no SUS;Tratamento de infecção e/ou doença por citomegalovírus (CMV) que são refratárias (com ou sem resistência a uma ou mais terapias anteriores em pacientes adultos que foram submetidos a um transplante;Incorporação;24/12/2024
Externa;19/03/2024;Medicamento;Reumatologia;Eli Lilly do Brasil;Ixequizumabe;Processo encerrado: decisão de incorporação no SUS;Tratamento de pacientes adultos com artrite psoriásica que falharam ou mostraramse intolerantes ao biológico de primiera linha;Incorporação;15/01/2025
Externa;19/03/2024;Medicamento;Dermatologia;Eli Lilly do Brasil;Ixequizumabe;Processo encerrado: decisão de não incorporação no SUS;Tratamento de pacientes adultos com psoríase moderada a grave, em segunda etapa após falha, toxicidade (intolerância, hipersensibilidade ou outro evento adverso [EA]) ou contraindicação ao adalimumabe;Incorporação;24/12/2024
Externa;02/04/2024;Medicamento;Hematologia;Amgen Biotecnologia do Brasil;Romiplostim;Processo encerrado: decisão de incorporação no SUS;Tratamento de adultos com púrpura trombocitopênica idiopática refratária;Incorporação;24/12/2024
Externa;16/04/2024;Medicamento;Hematologia;Pint Pharma Produtos MedicosHospitalares e Farmaceuticos;Pegcetacoplana;Processo encerrado: decisão de não incorporação no SUS;Tratamento de pacientes adultos com hemoglobinúria paroxística noturna previamente tratados com inibidores do complemento;Incorporação;20/02/2025
Externa;16/04/2024;Medicamento;Imunologia;Pfizer Brasil;Citrato de tofacitinibe;Processo encerrado: decisão de não incorporação no SUS;Tratamento de pacientes adultos com espondilite anquilosante ativa que não responderam adequadamente à terapia convencional com anti-inflamatórios não esteroides ou medicamentos modificadores do curso da doença sintéticos convencionais (sulfassalazina e metotrexato);Incorporação;03/02/2025
Externa;17/04/2024;Medicamento;Dermatologia;5ª Vara Federal de Porto Alegre;Dupilumabe;Processo encerrado: decisão de incorporação no SUS;Tratamento de dermatite atópica grave em criança (a partir de 6 anos);Incorporação;04/10/2024
Externa;17/04/2024;Medicamento;Hematologia;Pint Pharma Produtos MedicosHospitalares e Farmaceuticos;Pegcetacoplana;Processo encerrado: decisão de não incorporação no SUS;Tratamento de hemoglobinúria paroxística noturna para pacientes sem tratamento prévio com inibidores do complemento;Incorporação;03/02/2025
Externa;17/04/2024;Produto;Endocrinologia;Sociedade Brasileira de Diabetes SBD;Sistema de monitorização;Processo encerrado: decisão de não incorporação no SUS;Monitorização da glicose por escaneamento intermitente da glicose em pacientes com diabetes mellitus tipo 1 e 2;Incorporação;03/02/2025
Externa;23/04/2024;Medicamento;Oncologia;Pint Pharma Produtos MedicosHospitalares e Farmaceuticos;Ponatinibe;Processo encerrado: decisão de incorporação no SUS;Tratamento de resgate de pacientes com leucemia mieloide crônica em que houve falha aos inibidores de tirosina quinase de segunda geração;Incorporação;03/02/2025
Externa;29/04/2024;Medicamento;Imunologia;Sanofi Medley Farmacêutica;Dupilumabe;Processo encerrado: decisão de incorporação no SUS;Tratamento da asma grave com fenótipo T2 alto alérgica, não controlada apesar do uso de corticosteroide inalatório associado a b2 agonista de longa duração;Incorporação;03/02/2025
Externa;05/05/2024;Medicamento;Oncologia;GlaxoSmithKline Brasil;Niraparibe;Processo encerrado: decisão de não incorporação no SUS;Tratamento de manutenção de pacientes adultas com carcinoma de ovário (incluindo trompa de Falópio ou peritoneal primário), de alto grau (grau 2 ou maior), avançado (estágio FIGO III ou IV), com mutação nos genes BRCA 1/2, que respondem à quimioterapia em primeira linha, baseada em medicamentos derivados de platina.;Incorporação;03/02/2025
Externa;03/06/2024;Medicamento;Hematologia;Amgen Biotecnologia do Brasil;Romiplostim;Em análise após consulta pública;Crianças e adolescentes com idade entre 6 e 17 anos com púrpura trombocitopênica imune (PTI) crônica que são refratários a outros tratamentos;Incorporação;
Externa;03/06/2024;Medicamento;Hematologia;Amgen Biotecnologia do Brasil;Romiplostim;Em análise após consulta pública;Crianças com idade entre 1 e 5 anos com púrpura trombocitopênica imune (PTI) crônica que são refratárias a outros tratamentos;Incorporação;
Externa;03/06/2024;Medicamento;Neurologia;Specialty Pharma Goiás;Vutrisirana;Processo encerrado: decisão de não incorporação no SUS;Tratamento de pacientes adultos com amiloidose hereditária mediada por transtirretina com polineuropatia em estágio II.;Incorporação;20/02/2025
Externa;10/06/2024;Medicamento;Endocrinologia;Ultragenyx Brasil Farmacêutica;Burosumabe;Em análise após consulta pública;Tratamento da hipofosfatemia ligada ao cromossomo X (HLX) em pacientes adultos (idade igual ou superior a 18 anos);Incorporação;
Externa;18/06/2024;Medicamento;Oncologia;Pfizer Brasil;Bosutinibe;Em análise após consulta pública;Tratamento, em 2ª linha, de pacientes adultos com leucemia mieloide crônica (LMC) com cromossomo Philadelphia positivo (LMC Ph+) com resistência ou intolerância à terapia prévia, incluindo imatinibe.;Incorporação;
Externa;20/06/2024;Medicamento;Genética;Pint Pharma Produtos MedicosHospitalares e Farmaceuticos;Migalastate;Em análise após consulta pública;Tratamento de pacientes adultos e adolescentes de 12 anos ou mais, com diagnóstico confirmado de doença de Fabry e que possuam uma mutação suscetível.;Incorporação;
Externa;27/06/2024;Medicamento;Neonatologia;Sanofi Medley Farmacêutica;Nirsevimabe;Processo encerrado: decisão de incorporação no SUS;Prevenção de infecção do trato respiratório inferior associada ao Vírus Sincicial Respiratório para todos os bebês prematuros e/ou portadores de comorbidade;Incorporação;05/03/2025
Externa;01/07/2024;Medicamento;Pneumologia;AstraZeneca do Brasil;Benralizumabe;Processo encerrado: decisão de incorporação no SUS;Tratamento adjuvante de manutenção para asma grave com fenótipo eosinofílico em pacientes adultos;Incorporação;03/02/2025
Externa;01/07/2024;Procedimento;Cardiologia;Sociedade Brasileira de Arritmias Caríacas - SOBRAC;Cateter com força de contato;Em análise após consulta pública;Tratamento de ablação por radiofrequência e mapeamento;Incorporação;
Externa;03/07/2024;Medicamento;Imunologia;Pfizer Brasil;Vacina vírus sincicial respiratório A e B (recombinante);Processo encerrado: decisão de incorporação no SUS;Tratamento em gestantes para prevenção da doença do trato respiratório inferior causado pelo VSR em recém-nascidos, conforme estratégia do Programa Nacional de Imunizações.;Incorporação;25/02/2025
Externa;09/07/2024;Medicamento;Infectologia;Sanofi Medley Farmacêutica;Vacina Influenza trivalente (fragmentada, inativada) alta dose;Em análise após consulta pública;Prevenção da infecção causada pelo vírus influenza em idosos com 80 anos de idade ou mais;Incorporação;
Externa;15/07/2024;Medicamento;Nefrologia;AstraZeneca do Brasil;Ciclossilicato de zircônio sódico hidratado;Em análise após consulta pública;Tratamento de adultos com Doença Renal Crônica estágio 4 e hiperpotassemia grave;Incorporação;
Externa;16/07/2024;Medicamento;Nefrologia;AstraZeneca do Brasil;Ravulizumabe;Em análise após consulta pública;Síndrome Hemolítico-Urêmica atípica (SHUa).;Incorporação;
Externa;22/07/2024;Medicamento;Imunologia;Takeda Pharma;Lanadelumabe;Em análise após consulta pública;Tratamento da profilaxia de crises de angioedema hereditário (AEH) tipo I/II, em que o paciente apresentou falha ou tem contraindicação a danazol e três ou mais crises/mês.;Incorporação;
Externa;23/07/2024;Produto;Obstetrícia;Renato Augusto Moreira de Sá;Fator de Crescimento placentário (desordens congênitas);Em análise;Ensaio imunofluorescente automatizado para a determinação quantitativa da concentração de PlGF humano em soro humano e plasma de Ethylenediamine tetraacetic acid (EDTA).;Incorporação;
Externa;31/07/2024;Medicamento;Neurologia;Produtos Roche Químicos e Farmacêuticos;Satralizumabe;Em análise após consulta pública;Monoterapia para o tratamento de DENMO em pacientes adultos e adolescentes a partir de 12 anos soropositivos para anti- IgG-AQP4.;Incorporação;
Externa;15/08/2024;Medicamento;Hematologia;Associação Brasileira de Hematologia Hemoterapia e Terapia Celular ABHH;Blinatumomabe;Em análise;Tratamento de pacientes adultos com leucemia linfoblástica aguda (LLA) de células B, cromossomo Philadelphia negativo e com doença recidivada ou refratária;Incorporação;
Externa;15/08/2024;Medicamento;Hematologia;Associação Brasileira de Hematologia Hemoterapia e Terapia Celular ABHH;Blinatumomabe;Em análise;Tratamento de adultos com Leucemia Linfoblástica Aguda (LLA) de células B com doença residual mínima (DRM) positiva que já atingiram remissão completa.;Incorporação;
